old_sheet_path,kind,state,new_texture_path,source_cell_column,source_cell_row,output_dimensions,status
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_circular.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_crate.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_0,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_0_column_0.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_1,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_0_column_1.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_2,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_0_column_2.png,2,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_3,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_0_column_3.png,3,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_0,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_1_column_0.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_1,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_1_column_1.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_2,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_1_column_2.png,2,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_3,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_1_column_3.png,3,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_0,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_2_column_0.png,0,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_1,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_2_column_1.png,1,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_2,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_2_column_2.png,2,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_3,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_2_column_3.png,3,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_0,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_3_column_0.png,0,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_1,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_3_column_1.png,1,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_2,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_3_column_2.png,2,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_3,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_cuts-4x4_row_3_column_3.png,3,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dent.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_dots_encased.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_facet_small_encased.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_1_connected.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_2_connected.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_gem_3_connected.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_herringbone_encased.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_indent.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_top_left,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_jellybean-2x2_top_left.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_top_right,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_jellybean-2x2_top_right.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_bottom_left,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_jellybean-2x2_bottom_left.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_bottom_right,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_jellybean-2x2_bottom_right.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_layers_connected.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_lodestone_connected.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_horizontal-ctmh.png,ctmh,horizontal_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_horizontal-horizontal_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_horizontal-ctmh.png,ctmh,horizontal_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_horizontal-horizontal_both.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_horizontal-ctmh.png,ctmh,horizontal_right,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_horizontal-horizontal_right.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_horizontal-ctmh.png,ctmh,horizontal_left,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_horizontal-horizontal_left.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_vertical-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_vertical-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_vertical-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_vertical-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_vertical-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_vertical-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_vertical-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_meander_vertical-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_medallion_encased.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_mosaic.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_parquet_encased.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_dent-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_dent-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_dent-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_dent-vertical_both.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_dent-side-ctm.png,ctmv,vertical_top,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_dent-vertical_top.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_dent-side-ctm.png,ctmv,vertical_bottom,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_dent-vertical_bottom.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_plain-side-ctm.png,ctmv,vertical_none,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_plain-vertical_none.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_plain-side-ctm.png,ctmv,vertical_both,src/main/resources/assets/chisel/textures/block/concrete_white/concrete_white_pillar_basic_plain-vertical_both.png,0,1,16x16,converted; old sheet deleted
